VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 07:39:08,2016-03-10 07:46:00,6,1.03,-73.96201324462889,40.767852783203125,1,N,-73.97195434570312,40.757545471191406,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:39:08,2016-03-10 07:46:41,5,0.85,-73.9828872680664,40.74111175537109,1,N,-73.97232055664062,40.745311737060554,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:39:08,2016-03-10 07:43:35,1,1.29,-73.97161865234375,40.76375961303711,1,N,-73.9593276977539,40.780181884765625,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:39:08,2016-03-10 08:31:13,6,12.45,-73.78985595703125,40.64649200439453,1,N,-73.95377349853516,40.66450881958008,1,43.5,0.0,0.5,8.86,0.0,0.3,53.16
2,2016-03-10 07:39:09,2016-03-10 07:49:32,6,0.94,-73.99058532714845,40.75628662109375,1,N,-73.97809600830078,40.75550079345703,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 07:39:09,2016-03-10 07:43:04,6,0.79,-73.99056243896483,40.75627136230469,1,N,-73.97928619384764,40.76184844970703,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:39:09,2016-03-10 07:47:10,1,0.93,-73.97366333007811,40.750789642333984,1,N,-73.97486877441406,40.759010314941406,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:39:09,2016-03-10 07:49:45,1,1.37,-73.95587158203125,40.78221130371094,1,N,-73.95984649658203,40.77628707885742,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 07:39:09,2016-03-10 07:48:22,1,0.99,-73.9660873413086,40.765167236328125,1,N,-73.9544677734375,40.766021728515625,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:39:10,2016-03-10 07:48:35,4,0.99,-73.96231842041014,40.767948150634766,1,N,-73.97415924072266,40.762542724609375,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:39:10,2016-03-10 07:47:51,6,0.83,-73.98483276367188,40.742130279541016,1,N,-73.98490905761719,40.751171112060554,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:39:11,2016-03-10 08:00:37,6,5.84,-73.97764587402342,40.78463363647461,1,N,-74.01433563232422,40.71397399902344,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
2,2016-03-10 07:39:11,2016-03-10 07:43:26,1,0.74,-73.97425079345702,40.79394912719727,1,N,-73.96958923339844,40.78710174560546,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:39:13,2016-03-10 07:42:56,1,0.37,-73.97725677490233,40.75593948364258,1,N,-73.98368072509764,40.75883102416992,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:39:13,2016-03-10 07:47:11,1,0.95,-73.93759918212889,40.797359466552734,1,N,-73.94275665283203,40.785808563232415,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:39:14,2016-03-10 08:10:00,1,8.16,-73.99822998046875,40.682254791259766,1,N,-73.97046661376953,40.75790023803711,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
2,2016-03-10 07:39:15,2016-03-10 07:57:49,5,2.58,-73.96006011962889,40.76229095458984,1,N,-73.9802474975586,40.78575134277344,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2016-03-10 07:39:15,2016-03-10 07:50:37,1,1.53,-73.98140716552734,40.76853942871094,1,N,-73.96036529541014,40.77004623413086,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:39:15,2016-03-10 07:45:43,1,1.69,-73.95443725585938,40.77806091308594,1,N,-73.96851348876953,40.761940002441406,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:39:15,2016-03-10 07:44:16,6,0.93,-73.98504638671875,40.778839111328125,1,N,-73.98211669921875,40.76826858520508,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:39:16,2016-03-10 07:50:44,1,1.68,-73.9806137084961,40.769775390625,1,N,-73.96512603759764,40.79093551635742,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2016-03-10 07:39:16,2016-03-10 07:53:32,1,1.86,-73.98088073730467,40.74789810180664,1,N,-73.96134948730467,40.756790161132805,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 07:39:16,2016-03-10 08:03:25,1,8.26,-73.95033264160156,40.77552032470703,1,N,-74.01421356201173,40.71575546264648,1,27.5,0.0,0.5,2.0,0.0,0.3,30.3
2,2016-03-10 07:39:17,2016-03-10 07:48:43,1,1.41,-73.95480346679686,40.687618255615234,1,N,-73.9732666015625,40.69328308105469,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 07:39:17,2016-03-10 07:41:47,4,0.33,-73.93759918212889,40.80426025390625,1,N,-73.93814849853516,40.800640106201165,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-03-10 07:39:17,2016-03-10 07:54:04,5,2.63,-73.99130249023438,40.73175048828125,1,N,-73.96893310546875,40.764278411865234,1,12.0,0.0,0.5,1.3,0.0,0.3,14.1
2,2016-03-10 07:39:18,2016-03-10 07:58:36,1,1.61,-73.95660400390625,40.77738571166992,1,N,-73.97384643554686,40.76311111450195,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:39:18,2016-03-10 07:43:40,1,0.74,-73.97720336914062,40.75553131103516,1,N,-73.98045349121092,40.76036071777344,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:39:19,2016-03-10 07:55:10,1,2.42,-73.95806121826173,40.78055191040039,1,N,-73.97843170166014,40.75826644897461,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 07:39:19,2016-03-10 07:42:53,1,0.95,-73.98383331298828,40.74924850463867,1,N,-73.99571228027342,40.744190216064446,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 07:39:19,2016-03-10 07:46:49,5,1.3,-73.96154022216798,40.76853942871094,1,N,-73.94994354248048,40.78466033935546,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:39:19,2016-03-10 07:43:13,4,1.23,-73.98888397216798,40.73723602294922,1,N,-74.00116729736328,40.7276496887207,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:39:19,2016-03-10 07:44:37,3,1.22,-73.96410369873048,40.76374053955078,1,N,-73.98084259033203,40.76775360107422,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:39:20,2016-03-10 07:56:20,1,2.58,-73.9532470703125,40.791351318359375,1,N,-73.98020172119139,40.76551818847656,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:39:20,2016-03-10 07:43:21,4,1.28,-73.99451446533203,40.745399475097656,1,N,-73.99391174316406,40.731231689453125,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:39:20,2016-03-10 07:55:01,1,2.92,-74.00737762451173,40.7329330444336,1,N,-73.97896575927734,40.76223373413086,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-03-10 07:39:21,2016-03-10 07:48:22,4,2.19,-73.95437622070312,40.78115081787109,1,N,-73.97402954101561,40.75445175170898,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:39:21,2016-03-10 07:49:40,2,0.66,-73.99066925048828,40.75624084472656,1,N,-73.99748992919923,40.75178909301758,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
2,2016-03-10 07:39:21,2016-03-10 08:02:17,1,3.12,-73.96434783935547,40.79732131958008,1,N,-73.95614624023438,40.76443099975586,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-10 07:39:21,2016-03-10 07:48:21,1,1.59,-73.96984100341797,40.75339889526367,1,N,-73.97476196289062,40.73602294921875,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 07:39:21,2016-03-10 07:55:22,1,7.17,-73.96336364746092,40.75786972045898,1,N,-74.01371765136719,40.70804977416992,1,22.0,0.0,0.5,3.2,0.0,0.3,26.0
2,2016-03-10 07:39:22,2016-03-10 07:46:15,1,1.41,-73.98204040527344,40.77233505249024,1,N,-73.97209930419923,40.788124084472656,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:39:22,2016-03-10 08:03:57,5,4.3,-73.96739959716798,40.78803253173828,1,N,-73.97344207763672,40.74620819091797,1,19.5,0.0,0.5,6.09,0.0,0.3,26.39
2,2016-03-10 07:39:22,2016-03-10 08:07:44,3,4.73,-73.98257446289062,40.76709365844727,1,N,-73.98423767089844,40.76724624633789,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2016-03-10 07:39:22,2016-03-10 07:50:19,1,1.31,-73.95211029052734,40.78645324707031,1,N,-73.94539642333984,40.77416229248047,1,8.5,0.0,0.5,1.5,0.0,0.3,10.8
2,2016-03-10 07:39:23,2016-03-10 07:54:07,5,1.9,-73.98219299316406,40.77439880371094,1,N,-73.96154022216798,40.779911041259766,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 07:39:23,2016-03-10 07:51:29,1,2.38,-73.97222900390625,40.79446029663086,1,N,-73.97711944580078,40.764259338378906,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,2016-03-10 07:39:23,2016-03-10 07:46:49,1,0.96,-73.98644256591797,40.758399963378906,1,N,-73.9973907470703,40.75191879272461,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:39:23,2016-03-10 07:50:39,1,1.81,-73.98294830322266,40.73905944824219,1,N,-73.97273254394531,40.76081848144531,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
2,2016-03-10 07:39:24,2016-03-10 07:46:29,1,1.22,-73.98104858398438,40.73392868041992,1,N,-73.97679138183594,40.74754333496094,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:39:24,2016-03-10 08:02:27,2,4.09,-73.95623779296875,40.77571105957031,1,N,-74.00274658203125,40.760601043701165,1,18.0,0.0,0.5,2.5,0.0,0.3,21.3
2,2016-03-10 07:39:24,2016-03-10 07:50:05,1,1.83,-73.95570373535155,40.76866149902344,1,N,-73.97522735595702,40.75267028808594,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:39:24,2016-03-10 07:50:47,1,1.55,-73.96262359619139,40.767051696777344,1,N,-73.95780181884764,40.78456115722656,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 07:39:25,2016-03-10 07:55:17,1,2.65,-73.95507049560547,40.78289031982422,1,N,-73.96243286132812,40.80991363525391,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
2,2016-03-10 07:39:25,2016-03-10 08:11:29,1,10.91,-73.97486877441406,40.73509979248047,2,N,-73.82012176513672,40.709510803222656,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2016-03-10 07:39:25,2016-03-10 08:04:25,1,6.05,-74.0146255493164,40.71674346923828,1,N,-73.97380828857422,40.790565490722656,1,23.0,0.0,0.5,4.76,0.0,0.3,28.56
2,2016-03-10 07:39:25,2016-03-10 07:45:04,2,0.66,-73.95245361328125,40.77818298339844,1,N,-73.94918823242188,40.77173614501953,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:39:25,2016-03-10 07:49:36,2,1.97,-73.98619079589844,40.734745025634766,1,N,-73.97307586669923,40.758113861083984,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
2,2016-03-10 07:39:25,2016-03-10 07:44:52,1,1.78,-73.981689453125,40.72531127929688,1,N,-73.97853088378906,40.745079040527344,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:39:26,2016-03-10 07:44:18,1,0.88,-73.99103546142578,40.7276611328125,1,N,-73.99049377441406,40.73720550537109,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:39:26,2016-03-10 07:49:19,1,1.91,-73.9949493408203,40.734161376953125,1,N,-73.97750091552734,40.75101089477539,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:39:26,2016-03-10 07:51:03,1,1.63,-73.9653091430664,40.75518035888672,1,N,-73.96282958984375,40.77325820922852,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:39:26,2016-03-10 07:55:40,1,3.27,-73.96703338623048,40.79353332519531,1,N,-73.99094390869139,40.7543830871582,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 07:39:27,2016-03-10 07:45:05,1,1.27,-73.99060821533203,40.756080627441406,1,N,-73.98198699951173,40.772708892822266,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 07:39:27,2016-03-10 07:50:27,1,3.2,-73.9879379272461,40.7238655090332,1,N,-73.9581527709961,40.7646484375,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
2,2016-03-10 07:39:27,2016-03-10 07:58:53,1,3.37,-73.99531555175781,40.74959564208984,1,N,-74.01161193847656,40.70809173583984,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2016-03-10 07:39:27,2016-03-10 07:56:38,1,1.74,-73.94761657714845,40.783538818359375,1,N,-73.95645141601561,40.76324844360352,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 07:39:28,2016-03-10 07:44:46,2,0.94,-73.97811126708984,40.75259780883789,1,N,-73.97904968261719,40.762168884277344,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 07:39:29,2016-03-10 07:49:17,1,1.61,-73.96459197998048,40.77023696899414,1,N,-73.98062133789062,40.75397109985352,1,9.0,0.0,0.5,1.1,0.0,0.3,10.9
2,2016-03-10 07:39:29,2016-03-10 07:45:43,1,1.26,-73.99239349365233,40.751373291015625,1,N,-73.9771957397461,40.751712799072266,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 07:39:29,2016-03-10 07:51:25,1,1.8,-73.94947814941406,40.77264022827149,1,N,-73.94725799560547,40.792728424072266,1,9.5,0.0,0.5,1.1,0.0,0.3,11.4
2,2016-03-10 07:39:30,2016-03-10 07:53:22,1,1.86,-73.95121002197266,40.77417755126953,1,N,-73.97171783447266,40.762168884277344,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 07:39:30,2016-03-10 07:43:58,2,1.72,-73.94525146484375,40.75090026855469,1,N,-73.96729278564453,40.759910583496094,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 07:39:30,2016-03-10 07:52:06,5,1.76,-73.96926879882812,40.790630340576165,1,N,-73.95248413085938,40.777297973632805,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,2016-03-10 07:39:30,2016-03-10 08:11:59,1,9.54,-73.98079681396483,40.78232192993164,1,N,-73.87200164794923,40.774322509765625,1,31.5,0.0,0.5,9.46,5.54,0.3,47.3
2,2016-03-10 07:39:31,2016-03-10 07:55:42,1,3.07,-73.94693756103516,40.777446746826165,1,N,-73.97999572753906,40.762508392333984,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 07:39:32,2016-03-10 07:49:01,2,1.32,-73.9632110595703,40.76898956298828,1,N,-73.98081970214844,40.764942169189446,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 07:39:32,2016-03-10 07:54:04,1,2.16,-73.9558868408203,40.78221130371094,1,N,-73.97750091552734,40.75775146484375,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-10 07:39:32,2016-03-10 07:53:07,2,2.71,-74.00691223144531,40.73004913330078,1,N,-73.98329162597656,40.76156997680664,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-10 07:39:33,2016-03-10 07:46:51,5,1.35,-73.97511291503906,40.75257873535156,1,N,-73.98876190185547,40.7371482849121,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 07:39:33,2016-03-10 07:55:19,2,2.58,-73.95613098144531,40.78446578979492,1,N,-73.97628021240233,40.75806427001953,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2016-03-10 07:39:33,2016-03-10 07:49:39,1,4.37,-73.98869323730467,40.76927947998047,1,N,-73.9572982788086,40.819278717041016,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2016-03-10 07:39:33,2016-03-10 07:44:58,1,1.09,-73.98239135742188,40.76280975341797,1,N,-73.98294830322266,40.7510986328125,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:39:33,2016-03-10 07:51:25,1,1.41,-73.97321319580078,40.75983428955078,1,N,-73.99028778076173,40.75677490234375,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:39:33,2016-03-10 07:58:40,2,2.94,-73.9759521484375,40.75387191772461,1,N,-73.9791488647461,40.78710174560546,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 07:39:35,2016-03-10 07:41:45,1,0.55,-73.97871398925781,40.747859954833984,1,N,-73.98397064208984,40.74341583251953,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 07:39:35,2016-03-10 07:55:10,6,2.86,-73.9935531616211,40.724609375,1,N,-73.97476959228516,40.75897979736328,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2016-03-10 07:39:35,2016-03-10 07:46:07,3,0.78,-73.95040893554686,40.78569793701172,1,N,-73.95416259765625,40.77709579467773,1,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 07:39:35,2016-03-10 07:56:34,1,1.7,-73.958740234375,40.76411819458008,1,N,-73.98133087158203,40.76390838623047,1,12.0,0.0,0.5,1.2,0.0,0.3,14.0
2,2016-03-10 07:39:35,2016-03-10 07:58:34,1,8.87,-73.94860076904298,40.777950286865234,1,N,-73.98863220214844,40.695648193359375,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3
2,2016-03-10 07:39:36,2016-03-10 09:08:05,1,18.19,-73.77693939208984,40.64611053466797,2,N,-73.9918670654297,40.726070404052734,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
2,2016-03-10 07:39:36,2016-03-10 08:29:15,1,13.93,-73.7897186279297,40.64614868164063,1,N,-73.91754150390625,40.7688865661621,2,44.0,0.0,0.5,0.0,0.0,0.3,44.8
2,2016-03-10 07:39:37,2016-03-10 07:50:33,2,3.23,-73.98802947998048,40.723758697509766,1,N,-73.95832061767578,40.764472961425774,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,2016-03-10 07:39:38,2016-03-10 07:47:16,1,1.1,-73.99044799804686,40.737171173095696,1,N,-73.98133087158203,40.73559188842773,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:39:38,2016-03-10 07:47:37,1,1.28,-73.97991180419923,40.74899673461913,1,N,-73.98312377929686,40.734966278076165,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-03-10 07:39:38,2016-03-10 07:51:12,1,3.99,-73.9718017578125,40.794883728027344,1,N,-73.94127655029298,40.839298248291016,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2016-03-10 07:39:38,2016-03-10 07:59:34,5,3.02,-73.9519805908203,40.76932144165039,1,N,-73.98976135253906,40.75609970092773,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
2,2016-03-10 07:39:39,2016-03-10 07:44:57,5,0.86,-73.97160339355469,40.75067138671875,1,N,-73.98213195800781,40.757930755615234,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:39:39,2016-03-10 07:55:37,1,3.56,-73.95326232910156,40.76755905151367,1,N,-73.99317169189453,40.74784851074219,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
2,2016-03-10 07:39:39,2016-03-10 07:49:25,1,1.56,-73.99034881591797,40.76176071166992,1,N,-73.97086334228516,40.761882781982415,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-03-10 07:39:39,2016-03-10 07:51:06,1,1.45,-73.98441314697266,40.738529205322266,1,N,-73.9849853515625,40.75015640258789,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
2,2016-03-10 07:39:40,2016-03-10 07:44:07,1,0.57,-73.98184967041014,40.740848541259766,1,N,-73.97644805908203,40.74795913696289,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:39:40,2016-03-10 07:46:36,1,0.79,-74.01077270507811,40.71881103515625,1,N,-74.0098876953125,40.71018981933594,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 07:39:41,2016-03-10 07:39:43,1,0.0,0.0,0.0,5,N,-73.9739532470703,40.791351318359375,1,59.5,0.0,0.5,12.06,0.0,0.3,72.36
2,2016-03-10 07:39:41,2016-03-10 07:41:52,2,0.89,-73.98754119873048,40.74420166015625,1,N,-73.99569702148438,40.733158111572266,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 07:39:41,2016-03-10 07:46:29,1,1.75,-74.00009918212889,40.72528076171875,1,N,-74.01364135742188,40.71589660644531,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 07:39:42,2016-03-10 07:44:21,2,0.78,-73.98567962646483,40.73542785644531,1,N,-73.99040222167967,40.74195098876953,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:39:42,2016-03-10 07:54:50,5,2.8,-73.99047088623048,40.75617980957031,1,N,-73.95547485351561,40.76754760742188,1,12.0,0.0,0.5,1.2,0.0,0.3,14.0
2,2016-03-10 07:39:42,2016-03-10 07:59:20,1,2.22,-73.96302795410156,40.76633071899414,1,N,-73.96598815917967,40.78987121582031,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-03-10 07:39:42,2016-03-10 07:46:33,2,1.58,-73.99041748046875,40.7309684753418,1,N,-73.97808074951173,40.75164031982422,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:39:42,2016-03-10 07:56:26,1,5.07,-74.00712585449219,40.70388412475586,1,N,-73.97354125976561,40.754356384277344,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
2,2016-03-10 07:39:42,2016-03-10 07:42:17,1,0.54,-73.97750091552734,40.75405883789063,1,N,-73.97286987304686,40.76187133789063,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 07:39:43,2016-03-10 07:42:17,1,0.37,-73.97476196289062,40.756778717041016,1,N,-73.97134399414062,40.76114273071289,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2,2016-03-10 07:39:43,2016-03-10 07:47:46,1,1.44,-73.98063659667967,40.785171508789055,1,N,-73.98294830322266,40.77309036254882,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 07:39:43,2016-03-10 07:46:51,2,0.9,-73.98975372314453,40.75683975219727,1,N,-73.9770278930664,40.75511169433594,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 07:39:43,2016-03-10 07:45:00,1,0.95,-73.99501037597656,40.75032043457031,1,N,-74.00458526611328,40.74209213256836,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 07:39:43,2016-03-10 07:52:45,2,1.78,-73.9783935546875,40.763710021972656,1,N,-73.99072265625,40.748580932617195,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 07:39:43,2016-03-10 07:53:43,1,5.23,-73.97203063964845,40.75020599365234,1,N,-74.00780487060547,40.70344543457031,1,17.5,0.0,0.5,5.49,0.0,0.3,23.79
2,2016-03-10 07:39:44,2016-03-10 07:44:07,1,0.8,-73.9784164428711,40.74837112426758,1,N,-73.97360229492188,40.75762939453125,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2016-03-10 07:39:44,2016-03-10 07:49:21,1,2.28,-73.97129821777344,40.7877082824707,1,N,-73.98345184326173,40.761280059814446,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:39:45,2016-03-10 07:53:47,1,2.98,-73.8684310913086,40.732906341552734,1,N,-73.899169921875,40.754253387451165,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 07:39:45,2016-03-10 07:55:32,1,3.56,-73.92436981201173,40.74409103393555,1,N,-73.98094940185547,40.76580810546875,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,2016-03-10 07:39:45,2016-03-10 07:44:24,2,1.05,-73.98827362060547,40.75436019897461,1,N,-73.98702239990233,40.74290084838867,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2016-03-10 07:39:45,2016-03-10 07:48:09,6,2.43,-73.94985961914062,40.77109146118164,1,N,-73.9773712158203,40.75817108154297,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 07:39:46,2016-03-10 07:52:02,1,1.76,-73.95841217041014,40.76446914672852,1,N,-73.98297882080078,40.76926040649414,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 07:39:46,2016-03-10 07:54:30,1,2.25,-73.95420837402342,40.78718185424805,1,N,-73.96988677978516,40.76005172729492,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-03-10 07:39:46,2016-03-10 07:45:27,1,1.41,-73.98705291748048,40.75593948364258,1,N,-73.99311828613281,40.73899841308594,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 07:39:47,2016-03-10 08:01:10,1,1.79,-73.95845794677734,40.76477813720703,1,N,-73.9798812866211,40.754878997802734,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
2,2016-03-10 07:39:47,2016-03-10 07:55:43,1,2.42,-73.97339630126953,40.78266525268555,1,N,-73.97452545166014,40.75618743896485,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-03-10 07:39:47,2016-03-10 08:03:49,5,7.98,-73.98548126220702,40.752559661865234,1,N,-73.94264221191406,40.83993148803711,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36
2,2016-03-10 07:39:47,2016-03-10 07:43:29,1,0.95,-74.00531768798828,40.74609375,1,N,-73.99521636962889,40.749813079833984,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-03-10 07:39:47,2016-03-10 08:02:27,2,4.48,-73.99966430664062,40.72501373291016,1,N,-73.96297454833984,40.775203704833984,1,17.5,0.0,0.5,2.7,0.0,0.3,21.0
2,2016-03-10 07:39:48,2016-03-10 07:46:38,1,1.05,-73.98428344726561,40.74874877929688,1,N,-74.00174713134764,40.75576019287109,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 07:39:48,2016-03-10 07:45:14,6,0.91,-74.00122833251953,40.73368453979492,1,N,-73.9993896484375,40.74394226074219,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 07:39:48,2016-03-10 07:45:35,5,2.46,-73.95316314697266,40.77255630493164,1,N,-73.97110748291014,40.746109008789055,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 07:39:48,2016-03-10 07:44:56,1,0.75,-73.95140838623048,40.80941009521485,1,N,-73.93958282470702,40.804931640625,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
